Date,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,
500.00,0.01,0.01,0.04,0.01,-0.06,-0.03,-0.01,-0.03,0.03,-0.03,0.01,0.04,0.06,-0.08,-0.02,0.04,-0.01,0.03,0.05,-0.03,-0.02,-0.01,-0.03,-0.05,-0.05,0.00,0.01,0.02,-0.01,-0.01,0.01,-0.02,0.02,-0.01,0.01,0.01,0.04,-0.03,-0.02,-0.02,-0.03,0.04,0.02,0.04,-0.03,0.03,-0.03,-0.04,-0.02,0.05,0.01,0.01,0.04,-0.03,0.05,0.00,0.03,
501.00,0.03,0.01,0.03,0.01,-0.07,0.02,-0.02,0.00,0.02,0.00,-0.01,0.03,0.02,-0.07,-0.00,0.02,-0.04,0.02,-0.02,-0.03,-0.02,0.01,-0.01,-0.06,-0.01,0.03,0.01,0.03,-0.03,-0.00,0.01,0.01,0.01,-0.03,-0.00,-0.01,0.04,-0.02,-0.01,-0.02,-0.02,0.02,0.02,0.03,-0.03,0.01,-0.00,-0.05,-0.01,0.08,0.01,0.00,0.01,-0.03,0.02,0.02,0.06,
502.00,0.04,0.02,0.03,-0.02,-0.03,0.04,-0.04,-0.01,-0.01,0.02,-0.02,0.04,0.01,-0.05,0.02,0.01,-0.03,0.03,-0.04,-0.05,0.00,0.02,-0.01,-0.08,0.02,0.05,-0.01,-0.02,-0.02,0.03,0.04,0.03,0.02,-0.03,-0.01,-0.01,0.04,-0.01,-0.02,-0.04,-0.03,0.01,0.01,0.02,-0.04,0.01,0.00,-0.05,0.00,0.10,0.03,-0.01,0.01,0.00,0.02,0.02,0.05,
503.00,0.02,-0.01,0.00,-0.01,0.01,0.03,-0.06,-0.02,-0.05,0.05,-0.01,0.01,-0.02,-0.04,0.00,0.01,-0.01,0.06,-0.04,-0.04,-0.00,0.03,-0.05,-0.07,0.02,0.04,0.02,-0.01,-0.01,0.04,0.04,0.02,-0.01,-0.03,-0.02,-0.01,0.05,0.00,-0.02,-0.06,-0.04,-0.01,0.01,-0.00,-0.01,-0.05,0.03,-0.05,-0.01,0.09,0.04,-0.01,0.02,-0.01,-0.00,0.03,0.05,
504.00,-0.00,-0.01,-0.02,-0.01,0.03,-0.01,-0.07,-0.01,-0.05,0.06,-0.04,-0.01,0.01,-0.02,0.01,0.00,-0.03,0.06,-0.04,-0.04,-0.02,0.02,-0.05,-0.05,0.01,0.01,0.03,0.01,-0.02,0.03,0.05,0.02,-0.04,-0.00,-0.01,-0.00,0.04,-0.02,-0.00,-0.05,-0.04,-0.04,-0.00,-0.03,-0.01,-0.05,0.07,-0.05,-0.04,0.07,0.02,-0.02,-0.01,-0.03,0.01,0.03,0.01,
505.00,-0.01,0.02,-0.05,-0.01,0.03,-0.01,-0.05,-0.01,-0.03,0.07,-0.02,-0.02,0.01,0.01,0.02,-0.00,-0.03,0.04,-0.02,-0.01,-0.01,0.01,-0.04,-0.04,0.00,0.02,0.01,0.00,-0.02,0.01,0.02,0.01,-0.02,0.00,-0.03,0.02,0.02,-0.01,0.01,-0.07,-0.04,-0.02,0.01,-0.01,0.02,-0.06,0.07,-0.02,-0.05,0.05,0.02,-0.03,0.01,-0.04,-0.01,0.01,-0.00,
506.00,-0.02,0.03,-0.00,-0.01,0.04,-0.01,-0.05,-0.01,-0.02,0.02,-0.01,-0.01,0.02,0.02,-0.01,-0.01,0.01,0.06,-0.01,0.00,0.02,-0.01,-0.04,-0.04,-0.02,-0.01,0.05,-0.04,0.02,0.02,-0.04,0.01,-0.01,-0.02,-0.01,0.00,0.02,-0.02,0.02,-0.05,-0.05,-0.01,0.01,-0.01,0.04,-0.06,0.10,-0.02,-0.07,0.01,-0.01,0.02,0.01,-0.07,0.01,0.01,-0.01,
507.00,-0.05,0.03,-0.01,0.00,0.03,-0.02,-0.04,0.01,-0.04,0.00,0.01,0.02,0.02,0.02,-0.04,-0.00,0.02,0.02,0.02,0.05,-0.01,-0.02,-0.02,-0.01,0.00,-0.01,0.05,-0.01,0.01,0.01,-0.03,-0.00,0.01,0.01,-0.01,0.00,-0.01,-0.01,0.04,-0.03,-0.01,0.01,0.00,-0.03,0.03,-0.06,0.06,0.01,-0.05,0.02,-0.04,0.01,0.01,-0.06,0.01,-0.01,0.02,
508.00,-0.02,0.02,0.02,-0.00,0.02,0.00,0.00,0.05,-0.03,-0.01,0.04,-0.01,0.03,0.03,-0.01,-0.00,0.03,-0.02,0.02,0.07,0.00,-0.02,-0.01,0.02,-0.00,-0.00,-0.00,0.00,0.01,-0.03,-0.04,0.00,0.01,0.04,0.00,-0.01,-0.01,-0.01,0.04,0.00,0.01,0.05,-0.03,-0.02,-0.00,-0.06,0.06,0.00,-0.05,-0.02,-0.03,0.01,-0.01,-0.05,0.01,-0.04,0.04,
509.00,-0.03,0.01,0.04,-0.02,0.03,0.03,0.00,0.06,-0.03,-0.02,0.06,-0.03,0.01,0.02,-0.02,0.02,0.03,-0.01,0.01,0.08,-0.01,0.00,-0.01,0.00,0.03,-0.02,0.02,-0.00,0.02,-0.05,-0.07,-0.01,0.03,0.03,-0.01,-0.02,0.01,-0.01,0.02,0.02,0.01,0.05,-0.02,-0.04,-0.02,-0.02,0.02,0.01,-0.03,-0.02,-0.03,0.02,-0.00,-0.05,0.01,-0.05,0.04,
510.00,-0.04,-0.01,0.06,-0.01,0.02,0.04,0.00,0.05,-0.03,-0.01,0.07,0.01,0.00,-0.02,-0.00,0.02,-0.00,-0.03,0.00,0.08,-0.02,0.03,-0.00,0.00,0.03,-0.01,0.03,0.01,-0.02,-0.03,-0.04,0.03,0.00,0.02,-0.01,0.00,0.00,0.01,0.03,0.04,0.01,0.04,-0.03,-0.06,-0.01,-0.00,0.01,-0.01,0.01,-0.01,-0.03,0.01,0.00,-0.03,-0.00,-0.05,0.08,
511.00,-0.04,-0.03,0.03,-0.02,0.03,0.01,0.00,0.03,-0.01,-0.01,0.06,-0.01,-0.01,-0.04,0.02,0.04,-0.02,-0.03,0.01,0.02,0.00,0.04,-0.00,0.01,0.01,0.01,-0.02,0.01,-0.02,-0.03,-0.03,0.06,-0.00,0.06,-0.00,0.00,-0.02,0.01,-0.00,0.04,0.01,0.02,-0.03,-0.06,0.01,-0.00,0.01,0.01,0.02,-0.01,-0.02,-0.03,-0.01,-0.02,0.01,-0.01,0.09,
512.00,-0.04,-0.03,0.03,-0.00,0.03,-0.02,0.01,-0.02,-0.01,0.02,0.05,-0.04,0.01,-0.05,0.02,0.04,-0.01,-0.04,0.01,-0.02,-0.02,0.04,-0.06,0.03,0.02,-0.02,-0.04,0.04,-0.01,-0.03,-0.04,0.04,0.00,0.02,-0.00,0.03,-0.02,0.04,0.00,0.05,0.01,-0.01,-0.02,-0.08,0.02,-0.03,0.03,0.03,0.01,0.00,-0.01,-0.02,-0.03,-0.04,0.00,0.03,0.10,
513.00,-0.04,-0.02,0.02,-0.03,0.03,-0.04,0.02,-0.04,-0.03,0.03,0.02,-0.01,0.00,-0.05,0.03,0.03,-0.01,-0.04,-0.01,-0.05,-0.03,0.01,-0.07,0.07,-0.01,-0.02,-0.03,0.02,-0.01,0.00,-0.01,0.01,-0.01,0.01,-0.03,0.01,-0.01,0.04,0.01,0.01,0.01,-0.03,0.01,-0.08,0.04,-0.03,0.02,0.02,-0.01,-0.01,-0.02,-0.04,-0.05,-0.01,0.01,0.04,0.06,
514.00,-0.01,-0.01,0.01,-0.02,0.02,-0.02,-0.03,-0.05,-0.03,-0.01,0.00,-0.01,-0.01,-0.06,0.04,0.01,-0.03,-0.04,0.01,-0.05,0.00,0.03,-0.06,0.06,-0.01,-0.02,-0.01,0.01,-0.00,0.01,0.01,0.01,-0.01,-0.02,-0.02,0.01,-0.01,0.02,0.02,-0.02,-0.00,-0.02,0.02,-0.09,0.07,-0.03,0.01,0.01,-0.01,0.02,-0.01,-0.06,-0.06,-0.02,-0.01,0.04,0.06,
515.00,0.00,0.02,0.03,-0.03,-0.00,-0.01,-0.07,-0.02,-0.03,-0.05,-0.01,0.00,-0.04,-0.05,0.03,-0.03,-0.02,-0.02,-0.00,-0.06,0.02,0.00,-0.04,0.04,-0.00,-0.00,-0.03,-0.01,-0.01,0.04,0.02,-0.01,0.02,-0.06,-0.02,-0.01,-0.02,0.00,0.03,-0.01,0.01,-0.02,0.04,-0.10,0.08,-0.04,0.00,0.02,-0.01,0.03,-0.04,-0.03,-0.07,-0.02,-0.00,0.06,0.05,
516.00,0.02,0.05,0.03,-0.00,0.01,0.02,-0.07,-0.04,-0.05,-0.08,-0.04,0.04,-0.03,-0.05,0.00,-0.05,-0.01,-0.01,0.03,-0.01,-0.01,-0.00,-0.01,0.02,-0.01,-0.00,-0.03,-0.04,-0.00,0.04,0.05,-0.02,0.04,-0.10,-0.04,-0.01,-0.03,0.01,0.01,-0.01,0.04,0.00,0.03,-0.11,0.08,-0.04,-0.02,0.01,-0.00,0.03,-0.06,-0.02,-0.06,0.01,-0.02,0.02,0.03,
517.00,0.01,0.05,0.04,0.03,-0.00,0.05,-0.07,-0.02,-0.05,-0.04,-0.05,0.03,-0.03,-0.04,-0.01,-0.08,0.00,0.00,0.06,0.03,-0.00,-0.02,0.00,0.02,-0.04,-0.01,-0.01,-0.06,0.02,0.03,0.07,-0.02,0.03,-0.10,-0.02,-0.02,-0.04,-0.01,-0.01,-0.00,0.05,0.02,0.01,-0.07,0.07,-0.01,-0.05,-0.01,0.01,0.01,-0.06,-0.01,-0.04,0.01,-0.03,-0.00,0.04,
518.00,0.01,0.02,0.04,0.05,-0.01,0.05,-0.08,-0.03,-0.05,-0.03,-0.06,0.02,-0.03,-0.02,-0.01,-0.05,-0.02,0.01,0.08,0.05,0.02,-0.02,0.03,0.01,-0.04,-0.02,0.04,-0.05,0.01,0.03,0.04,-0.00,0.04,-0.09,0.01,-0.04,-0.05,-0.01,0.01,0.01,0.08,0.01,0.01,-0.08,0.04,0.01,-0.06,-0.01,0.01,0.01,-0.05,-0.01,-0.02,-0.03,-0.03,-0.03,0.03,
519.00,0.01,0.02,0.02,0.05,-0.03,0.04,-0.06,-0.03,-0.00,-0.01,-0.05,0.04,-0.06,-0.04,0.02,-0.02,-0.01,0.01,0.08,0.06,0.01,-0.05,0.04,-0.02,-0.05,-0.02,0.01,-0.04,0.00,0.03,0.03,0.01,0.06,-0.07,0.03,-0.01,-0.03,-0.01,-0.03,0.02,0.07,-0.00,0.01,-0.03,0.03,0.04,-0.05,0.01,0.01,-0.02,-0.01,-0.00,-0.00,-0.01,-0.04,-0.03,0.01,
520.00,0.01,0.01,0.06,0.05,-0.04,0.03,-0.01,-0.03,0.03,0.00,-0.06,0.03,-0.05,-0.01,0.01,-0.02,0.01,0.01,0.08,0.03,0.02,-0.03,0.03,-0.02,-0.07,-0.03,0.04,-0.03,0.00,0.03,-0.01,0.00,0.03,-0.04,0.03,-0.01,-0.02,-0.03,-0.04,0.03,0.07,-0.01,0.01,-0.01,0.04,-0.00,-0.02,0.03,0.01,-0.01,0.00,-0.01,0.01,-0.03,-0.03,-0.01,-0.01,
521.00,0.03,-0.01,0.04,0.03,-0.02,-0.02,-0.00,-0.03,0.00,0.05,-0.05,0.01,-0.01,-0.03,-0.01,-0.01,0.05,-0.01,0.07,0.02,0.02,-0.06,-0.02,-0.05,-0.01,-0.02,0.03,-0.03,-0.01,0.04,-0.01,-0.01,0.03,-0.03,0.07,0.00,-0.03,-0.03,0.01,0.01,0.03,-0.02,0.05,0.00,0.05,-0.01,-0.01,0.03,0.01,0.01,0.01,0.03,0.01,-0.03,-0.02,0.01,0.00,
522.00,0.06,-0.04,0.04,-0.01,-0.03,-0.05,-0.01,-0.02,-0.01,0.02,-0.01,0.00,-0.02,-0.03,-0.01,0.01,0.08,-0.02,0.03,0.00,0.00,-0.05,-0.00,-0.03,0.01,-0.02,0.02,-0.04,-0.01,0.04,-0.02,-0.01,0.01,-0.01,0.07,-0.03,-0.02,-0.03,-0.00,0.00,0.01,-0.01,0.04,0.02,0.04,-0.01,0.02,0.03,0.00,0.00,0.01,0.02,0.00,-0.01,-0.03,0.01,-0.02,
523.00,0.07,-0.03,0.04,-0.03,-0.02,-0.02,-0.01,0.04,-0.01,0.00,0.00,0.02,-0.05,-0.06,-0.01,0.03,0.09,-0.02,-0.01,-0.01,-0.02,-0.03,-0.02,-0.05,0.02,-0.03,0.02,-0.02,-0.01,0.06,-0.00,-0.02,0.00,-0.04,0.06,-0.03,-0.03,-0.05,-0.04,-0.00,-0.04,-0.04,0.04,0.04,0.04,0.01,0.04,0.04,-0.01,0.02,0.00,0.00,0.02,0.01,-0.03,0.02,-0.01,
524.00,0.05,-0.03,0.04,-0.02,-0.05,-0.01,-0.03,0.06,-0.02,-0.01,0.00,0.04,-0.01,-0.06,-0.01,0.01,0.09,-0.02,-0.05,-0.02,-0.00,0.01,0.01,-0.05,0.02,-0.00,0.02,-0.03,-0.02,0.03,0.00,-0.02,0.00,-0.07,0.05,-0.03,-0.06,-0.03,0.00,-0.01,-0.05,-0.02,0.05,0.02,0.05,0.00,0.03,0.02,-0.02,0.02,-0.02,0.00,0.06,0.04,-0.02,0.04,0.01,
525.00,0.01,0.00,-0.01,-0.02,-0.02,-0.01,-0.02,0.07,-0.01,0.01,0.04,0.08,0.02,-0.05,-0.01,0.01,0.07,-0.01,-0.04,0.01,0.03,0.02,0.05,-0.03,0.04,-0.03,-0.02,-0.03,-0.01,0.03,-0.01,-0.02,-0.01,-0.05,0.03,-0.04,-0.07,-0.01,-0.01,-0.03,-0.06,0.02,0.03,0.04,0.05,0.03,0.01,0.01,-0.04,-0.01,-0.05,0.00,0.07,0.06,-0.03,0.04,0.02,
526.00,-0.01,0.01,-0.05,0.01,-0.04,0.02,-0.03,0.07,-0.04,0.00,0.04,0.03,0.02,-0.00,-0.00,0.01,0.05,0.01,-0.06,0.01,0.00,0.04,0.06,-0.01,0.03,-0.04,-0.03,0.00,-0.02,0.01,-0.01,-0.01,0.01,-0.05,0.01,-0.03,-0.08,0.02,-0.01,-0.03,-0.08,0.01,-0.01,0.06,0.06,0.01,0.01,0.04,-0.03,-0.02,-0.03,-0.02,0.09,0.02,-0.03,0.03,0.03,
527.00,-0.03,0.01,-0.07,-0.01,-0.01,0.02,-0.00,0.04,-0.02,0.05,0.01,0.05,0.03,-0.03,0.01,0.03,-0.01,0.00,-0.04,0.03,0.01,0.03,0.05,-0.03,0.03,-0.02,-0.03,0.04,-0.02,0.01,0.00,-0.01,-0.03,-0.02,-0.02,-0.02,-0.05,0.03,0.01,-0.02,-0.06,0.01,-0.01,0.05,0.03,0.04,-0.01,0.03,-0.01,-0.04,-0.03,-0.03,0.07,0.02,-0.05,-0.02,0.04,
528.00,-0.04,0.05,-0.06,0.01,-0.01,0.03,0.01,0.01,0.00,0.01,0.03,0.02,0.02,-0.02,0.00,0.01,-0.05,0.02,-0.01,0.03,0.02,0.01,0.08,-0.08,0.05,-0.03,-0.03,0.04,-0.00,-0.01,-0.01,-0.03,-0.04,-0.01,-0.00,0.01,-0.01,0.00,0.02,-0.01,-0.05,0.01,-0.01,0.01,0.02,0.04,-0.03,0.01,0.01,-0.06,-0.01,-0.05,0.06,0.01,-0.04,-0.03,0.01,
529.00,-0.05,0.07,-0.05,0.01,0.00,0.02,0.05,0.01,-0.00,-0.01,0.05,-0.00,0.01,0.00,0.01,0.01,-0.04,0.03,-0.01,0.03,0.02,0.03,0.06,-0.06,0.05,-0.03,-0.03,0.06,-0.00,0.02,-0.03,-0.02,-0.02,-0.00,-0.01,0.00,-0.01,-0.01,0.03,-0.01,-0.03,0.00,0.00,-0.02,0.03,0.01,-0.03,0.00,0.03,-0.05,-0.00,-0.06,0.03,-0.01,-0.04,-0.05,-0.00,
530.00,-0.04,0.09,-0.06,0.00,0.03,0.01,0.06,-0.03,-0.01,-0.02,0.05,-0.02,0.01,-0.01,-0.02,0.02,-0.02,0.03,-0.02,0.04,0.00,-0.01,0.02,-0.07,0.06,-0.02,-0.04,0.07,-0.02,0.01,-0.01,0.01,0.01,-0.01,-0.03,0.01,0.00,-0.00,0.04,-0.03,-0.02,0.03,0.01,-0.04,0.03,0.01,-0.03,0.02,0.04,-0.02,-0.01,-0.05,-0.01,-0.02,-0.04,-0.06,0.01,
531.00,-0.04,0.08,-0.03,-0.00,0.03,-0.02,0.07,-0.04,-0.01,-0.01,0.04,-0.01,-0.00,-0.02,-0.02,0.00,0.02,0.03,-0.02,0.02,-0.00,-0.00,-0.02,-0.06,0.01,-0.04,-0.02,0.08,-0.00,0.02,-0.01,-0.00,0.02,-0.01,-0.01,0.02,0.03,-0.02,0.04,-0.03,-0.00,0.04,-0.00,-0.05,0.02,-0.04,-0.06,0.00,0.03,-0.00,-0.00,-0.04,-0.02,-0.03,-0.02,-0.04,0.04,
532.00,-0.05,0.07,-0.02,-0.00,0.01,-0.01,0.06,-0.03,-0.00,-0.05,0.02,0.01,-0.03,-0.02,-0.04,-0.01,0.03,0.03,-0.03,-0.01,-0.03,0.02,-0.00,-0.06,-0.01,-0.05,-0.02,0.09,-0.01,-0.00,-0.02,-0.02,0.04,-0.01,0.00,-0.01,0.01,-0.03,0.01,-0.03,0.02,0.02,-0.02,-0.05,0.04,-0.03,-0.06,-0.01,-0.01,0.00,-0.02,-0.03,-0.04,-0.04,0.03,-0.03,0.02,
533.00,-0.05,0.05,-0.03,0.01,-0.02,-0.01,0.01,-0.00,0.01,-0.05,0.02,0.05,-0.01,-0.00,-0.02,-0.01,0.03,0.01,-0.02,0.01,-0.03,0.02,-0.00,-0.03,0.00,-0.02,-0.03,0.07,-0.05,-0.03,-0.02,-0.01,0.04,-0.01,-0.01,0.02,0.01,-0.03,0.01,-0.08,-0.01,0.04,-0.02,-0.04,0.04,-0.04,-0.04,-0.01,-0.03,0.03,-0.01,-0.00,-0.04,-0.04,0.03,-0.03,0.01,
534.00,-0.01,0.06,-0.01,-0.02,-0.03,0.01,-0.03,0.00,0.05,-0.01,0.01,0.05,0.01,0.02,-0.05,0.01,0.02,0.02,-0.02,-0.04,-0.01,0.00,-0.00,-0.04,-0.00,-0.03,-0.02,0.01,-0.03,-0.04,-0.01,0.00,0.05,-0.02,-0.04,0.02,-0.00,-0.02,-0.03,-0.06,0.00,0.06,-0.04,-0.03,0.06,-0.03,-0.03,0.00,-0.03,0.01,-0.03,0.02,-0.04,-0.05,0.02,0.00,0.03,
535.00,0.00,0.04,-0.01,-0.04,-0.01,0.01,0.00,0.01,0.02,-0.01,0.03,0.04,0.01,0.05,-0.05,0.00,0.02,-0.00,0.02,-0.07,-0.02,0.04,0.00,-0.03,0.01,-0.01,-0.02,0.01,-0.04,-0.04,-0.02,0.00,0.03,-0.01,-0.03,0.03,-0.00,-0.01,-0.02,-0.03,-0.01,0.03,-0.04,-0.03,0.05,-0.01,-0.02,0.00,-0.01,0.00,-0.02,0.04,-0.01,-0.04,0.04,-0.01,0.01,
536.00,0.02,0.04,-0.02,-0.05,-0.02,0.02,0.00,0.03,0.04,0.01,0.03,0.03,0.03,0.06,-0.03,0.00,-0.01,-0.01,0.03,-0.04,0.01,0.07,-0.02,-0.03,0.03,-0.02,-0.00,-0.02,-0.02,-0.04,0.03,0.02,-0.01,-0.01,-0.03,0.02,-0.01,0.02,-0.03,-0.03,0.03,0.01,-0.02,-0.04,0.03,0.03,-0.00,-0.03,-0.03,-0.01,-0.01,0.02,0.01,-0.02,0.04,-0.07,-0.01,
537.00,0.02,0.04,-0.01,-0.06,-0.00,0.04,0.01,0.06,0.06,0.01,0.06,-0.00,0.01,0.07,0.01,0.00,-0.04,-0.00,0.04,-0.04,0.02,0.05,-0.03,-0.03,0.03,-0.02,0.01,-0.05,0.02,-0.03,0.00,0.04,-0.01,-0.01,0.01,0.04,-0.02,0.00,-0.04,-0.02,0.01,-0.02,0.00,-0.05,0.01,0.03,0.01,-0.04,-0.03,0.00,-0.02,0.00,0.02,-0.02,0.03,-0.07,0.00,
538.00,0.01,0.05,-0.03,-0.07,-0.02,0.04,0.03,0.05,0.06,0.00,0.07,-0.02,0.02,0.07,0.01,0.00,-0.05,-0.00,0.02,-0.06,0.04,0.05,-0.04,-0.05,0.00,-0.00,0.02,-0.04,0.04,0.00,0.02,0.07,-0.00,-0.02,-0.01,0.03,-0.04,-0.01,-0.01,0.00,0.01,-0.03,0.04,-0.05,0.03,0.05,0.02,-0.03,-0.01,0.04,-0.01,0.01,0.02,0.01,0.01,-0.05,0.02,
539.00,-0.00,0.03,-0.05,-0.02,0.03,0.05,0.10,0.02,0.03,-0.02,0.07,0.01,0.01,0.05,0.03,-0.02,-0.05,-0.01,0.04,-0.04,0.05,0.05,-0.06,-0.05,-0.01,0.01,0.02,-0.04,0.03,0.01,-0.02,0.07,-0.02,-0.03,-0.01,-0.01,-0.05,-0.03,-0.02,0.01,0.01,-0.02,0.04,-0.01,0.02,0.06,0.03,-0.01,-0.01,0.05,-0.01,-0.00,0.02,0.03,0.02,-0.02,-0.01,
540.00,-0.00,0.01,-0.04,-0.00,0.01,0.03,0.09,0.01,0.01,-0.01,0.05,0.01,-0.01,0.03,0.08,-0.03,-0.03,0.01,0.04,-0.01,0.00,0.04,-0.09,-0.03,-0.01,0.02,0.06,-0.02,0.05,0.03,-0.01,0.07,0.02,-0.03,-0.01,-0.01,-0.07,-0.03,-0.02,0.01,-0.01,-0.02,0.03,-0.01,0.03,0.01,0.03,-0.03,0.01,0.05,-0.02,0.02,-0.01,-0.01,0.01,-0.01,0.01,
541.00,-0.02,-0.00,-0.05,-0.01,0.02,0.02,0.08,-0.00,0.01,-0.03,0.02,0.04,-0.03,0.03,0.05,-0.01,-0.04,0.02,0.06,-0.01,-0.03,0.02,-0.06,-0.00,-0.04,0.01,0.05,0.02,0.01,0.01,0.00,0.03,-0.01,-0.03,-0.04,-0.04,-0.05,-0.03,-0.04,0.02,0.00,0.00,0.02,0.00,0.03,0.01,0.04,-0.04,0.04,0.05,-0.01,0.02,-0.04,-0.03,0.02,-0.00,-0.03,
542.00,-0.02,-0.02,-0.04,0.03,0.02,-0.00,0.07,-0.00,0.03,-0.04,0.01,0.09,-0.05,0.00,0.07,-0.01,-0.03,0.04,0.06,0.02,-0.03,0.01,-0.04,0.02,-0.04,0.00,0.04,0.03,-0.00,0.01,-0.00,-0.01,-0.01,-0.04,-0.03,-0.03,0.02,-0.02,-0.06,-0.02,-0.02,0.00,0.04,0.00,0.03,0.01,0.05,-0.04,0.06,-0.01,0.02,0.02,-0.04,-0.02,0.04,0.02,-0.05,
543.00,-0.03,-0.01,-0.01,0.05,0.00,-0.03,0.07,0.01,0.04,-0.03,0.00,0.09,-0.03,-0.02,0.07,-0.04,-0.02,0.03,0.04,0.03,-0.03,0.00,-0.02,0.01,-0.00,-0.01,0.03,0.01,-0.03,0.03,-0.00,-0.02,0.01,-0.02,-0.01,-0.03,0.04,-0.01,-0.06,-0.02,-0.01,-0.02,0.03,0.00,0.03,-0.01,0.02,-0.04,0.09,-0.02,0.01,0.02,-0.00,-0.04,0.06,0.02,-0.05,
544.00,-0.02,-0.01,-0.00,0.01,0.01,-0.05,0.05,-0.01,0.02,-0.03,-0.01,0.07,-0.01,-0.04,0.04,-0.07,0.00,0.02,0.07,0.02,-0.05,0.00,0.00,0.02,0.02,-0.02,0.01,0.01,-0.03,0.04,0.03,-0.02,0.02,0.02,0.02,-0.02,0.01,0.00,-0.05,-0.03,-0.01,-0.03,0.01,-0.02,0.03,-0.02,0.02,-0.04,0.11,-0.03,0.04,0.02,-0.02,-0.03,0.08,0.02,-0.06,
545.00,-0.02,-0.02,0.00,0.01,-0.01,-0.03,0.01,0.00,0.04,0.01,0.01,0.05,-0.01,-0.03,0.02,-0.09,0.03,0.01,0.04,0.01,-0.03,-0.02,0.00,0.03,0.01,-0.08,-0.01,0.02,-0.02,0.02,0.04,-0.06,0.00,0.02,0.03,-0.02,0.00,0.02,-0.04,-0.03,0.01,-0.05,0.01,0.01,-0.01,-0.02,0.01,-0.04,0.09,-0.03,0.07,-0.02,-0.02,-0.02,0.06,0.02,-0.02,
546.00,0.02,-0.04,0.02,0.03,-0.01,-0.03,-0.01,0.04,0.03,0.01,0.01,0.05,-0.01,-0.05,0.05,-0.07,0.04,0.01,0.02,-0.01,0.00,-0.03,-0.02,0.03,0.01,-0.06,-0.02,0.00,-0.01,0.06,0.03,-0.07,0.01,0.04,0.06,-0.03,0.01,0.00,0.00,-0.04,0.00,-0.06,0.03,-0.03,-0.03,-0.00,0.01,-0.04,0.05,-0.02,0.05,-0.05,-0.02,-0.02,0.05,0.02,-0.03,
547.00,0.02,-0.01,0.03,0.02,-0.05,-0.03,-0.04,0.04,0.03,0.01,0.05,0.05,0.04,-0.05,0.05,-0.05,0.06,-0.03,-0.02,0.01,0.04,-0.02,-0.02,-0.03,-0.03,-0.02,0.00,-0.01,-0.00,0.05,0.02,-0.05,0.01,0.05,0.05,-0.03,-0.02,-0.03,0.04,-0.02,0.01,-0.05,0.03,0.01,-0.02,0.02,-0.03,-0.03,0.07,-0.01,0.07,-0.04,-0.01,-0.01,-0.02,0.01,-0.03,
548.00,0.05,-0.04,0.02,0.04,-0.04,0.02,-0.05,0.02,0.00,-0.01,0.02,0.05,0.04,-0.05,0.03,-0.05,0.03,-0.04,-0.01,0.02,0.07,-0.02,-0.02,-0.00,-0.06,-0.01,0.03,-0.02,0.04,0.03,-0.00,-0.02,0.01,0.03,0.02,-0.01,-0.04,-0.02,0.03,-0.02,0.02,-0.01,0.01,0.02,0.01,0.00,-0.02,-0.02,0.02,-0.03,0.04,-0.07,-0.00,-0.02,-0.08,0.01,-0.03,
549.00,0.06,-0.02,0.00,0.03,-0.07,0.00,-0.04,0.03,0.00,-0.01,-0.02,0.03,0.04,-0.02,0.03,-0.02,0.04,-0.04,-0.00,0.03,0.04,-0.02,-0.04,0.00,-0.03,-0.01,0.02,-0.02,0.00,0.03,0.01,-0.02,0.03,0.01,-0.02,-0.02,-0.00,0.01,0.03,-0.04,0.01,-0.00,-0.00,0.02,0.01,0.00,-0.02,-0.04,0.04,-0.00,0.01,-0.04,0.01,-0.02,-0.08,0.01,-0.02,
550.00,0.05,-0.03,0.01,0.05,-0.06,0.01,-0.04,0.03,0.03,-0.02,-0.03,0.06,0.04,-0.02,0.00,0.01,0.00,-0.06,-0.02,0.04,0.02,0.00,-0.04,-0.01,-0.04,0.03,0.02,-0.02,-0.01,0.02,0.04,-0.04,0.01,0.01,-0.01,-0.01,0.05,-0.00,0.02,-0.07,0.03,0.00,-0.02,0.02,0.00,0.03,-0.00,-0.06,0.03,-0.01,-0.03,-0.03,0.03,-0.01,-0.06,0.00,-0.03,
